iSess	iCond	iTrial	iCh	iFr	AF	xF1	xF2	Harm	FK_Cond	iBin	SweepVal	Sr	Si	N1r	N1i	N2r	N2i	Signal	Phase	Noise	StdErr	PVal	SNR	LSB	RSB	UserSc	Thresh	ThrBin	Slope	ThrInRange	MaxSNR
20150910_111348	1	0	hc001-Avg	1	1.200000	1	0	1F1	1	0		-0.916633	4.729531	0.195110	0.253530	0.195110	0.253530	4.817538	100.968543	0.319915	1.611523	0.064817	3.019066								
20150910_111348	1	0	hc001-Avg	2	2.400000	2	0	2F1	1	0		0.195110	0.253530	-0.916633	4.729531	0.188087	0.049725	0.319915	52.419131	2.506044	0.918849	0.941758	0.090735								
20150910_111348	1	0	hc001-Avg	3	3.600000	3	0	3F1	1	0		0.188087	0.049725	0.195110	0.253530	-0.371118	-0.393589	0.194549	14.808486	0.430439	0.769349	0.968697	0.137038								
20150910_111348	1	0	hc001-Avg	4	4.800000	4	0	4F1	1	0		-0.371118	-0.393589	0.188087	0.049725	-0.494665	-0.090848	0.540963	-133.316806	0.348743	0.500915	0.586908	0.362393								
20150910_111348	1	0	hc001-Avg	5	6.000000	5	0	5F1	1	0		-0.494665	-0.090848	-0.371118	-0.393589	0.819842	0.056699	0.502938	-169.593312	0.681382	0.330741	0.376082	0.404179								
20150910_111348	1	0	hc001-Avg	6	7.200000	6	0	6F1	1	0		0.819842	0.056699	-0.494665	-0.090848	-0.395726	0.301723	0.821801	3.956211	0.500284	0.348010	0.139232	0.970294								
20150910_111348	1	0	hc001-Avg	7	8.400000	7	0	7F1	1	0		-0.395726	0.301723	0.819842	0.056699	-0.428514	0.502451	0.497630	142.676172	0.741083	0.189639	0.100952	0.453285								
20150910_111348	1	0	hc001-Avg	8	9.600000	8	0	8F1	1	0		-0.428514	0.502451	-0.395726	0.301723	0.455443	0.138979	0.660365	130.459107	0.486903	0.279751	0.139383	0.968711								
20150910_111348	1	0	hc001-Avg	9	10.800000	9	0	9F1	1	0		0.455443	0.138979	-0.428514	0.502451	-0.006239	0.252069	0.476176	16.969617	0.456256	0.273839	0.293964	0.686613								
20150910_111348	1	0	hc001-Avg	10	36.000000	0	1	1F2	1	0		-0.079641	0.027698	0.046581	0.032324	0.027721	0.045880	0.084320	160.822970	0.055151	0.062562	0.452288	0.669767								
20150910_111348	1	0	hc001-Avg	11	37.200000	1	1	1F1+1F2	1	0		0.027721	0.045880	-0.079641	0.027698	0.074036	0.000784	0.053604	58.859603	0.079180	0.062406	0.706151	0.357691								
20150910_111348	1	0	hc001-Avg	12	34.800000	1	-1	1F1-1F2	1	0		0.046581	0.032324	-0.000325	-0.062151	-0.079641	0.027698	0.056698	34.757814	0.073236	0.037711	0.383217	0.371995								
20150910_111348	1	0	hc002-Avg	1	1.200000	1	0	1F1	1	0		-1.059023	4.577850	0.186612	0.308151	0.186612	0.308151	4.698749	103.025463	0.360251	1.552316	0.061967	2.817246								
20150910_111348	1	0	hc002-Avg	2	2.400000	2	0	2F1	1	0		0.186612	0.308151	-1.059023	4.577850	0.164370	0.136555	0.360251	58.801415	2.456221	0.937949	0.929723	0.104800								
20150910_111348	1	0	hc002-Avg	3	3.600000	3	0	3F1	1	0		0.164370	0.136555	0.186612	0.308151	-0.185155	-0.318937	0.213693	39.718925	0.364519	0.740852	0.959528	0.149087								
20150910_111348	1	0	hc002-Avg	4	4.800000	4	0	4F1	1	0		-0.185155	-0.318937	0.164370	0.136555	-0.436388	-0.184473	0.368786	-120.136783	0.343735	0.564130	0.813498	0.248514								
