iSess	iCond	iTrial	iCh	iFr	AF	xF1	xF2	Harm	FK_Cond	iBin	SweepVal	Sr	Si	N1r	N1i	N2r	N2i	Signal	Phase	Noise	StdErr	PVal	SNR	LSB	RSB	UserSc	Thresh	ThrBin	Slope	ThrInRange	MaxSNR
20150605_114723	1	0	hc001-Avg	1	1.200000	1	0	1F1	1	0		1.201312	-0.123382	1.672186	0.685555	1.672186	0.685555	1.207632	-5.864049	1.807261	1.116595	0.579346	0.566388								
20150605_114723	1	0	hc001-Avg	2	2.400000	2	0	2F1	1	0		1.672186	0.685555	1.201312	-0.123382	0.318136	0.633422	1.807261	22.292421	0.958229	0.683739	0.081200	0.861360								
20150605_114723	1	0	hc001-Avg	3	3.600000	3	0	3F1	1	0		0.318136	0.633422	1.672186	0.685555	-0.426719	1.714963	0.708826	63.331944	1.787258	0.561358	0.483378	0.356985								
20150605_114723	1	0	hc001-Avg	4	4.800000	4	0	4F1	1	0		-0.426719	1.714963	0.318136	0.633422	-0.515166	0.271361	1.767254	103.972640	0.645546	0.415762	0.008870	1.799799								
20150605_114723	1	0	hc001-Avg	5	6.000000	5	0	5F1	1	0		-0.515166	0.271361	-0.426719	1.714963	0.048805	0.225009	0.582265	152.222211	0.998748	0.410491	0.407634	0.431135								
20150605_114723	1	0	hc001-Avg	6	7.200000	6	0	6F1	1	0		0.048805	0.225009	-0.515166	0.271361	-0.059108	0.932291	0.230241	77.761887	0.758214	0.312387	0.768905	0.240064								
20150605_114723	1	0	hc001-Avg	7	8.400000	7	0	7F1	1	0		-0.059108	0.932291	0.048805	0.225009	0.367762	0.333961	0.934163	93.627741	0.363505	0.391085	0.116082	0.957743								
20150605_114723	1	0	hc001-Avg	8	9.600000	8	0	8F1	1	0		0.367762	0.333961	-0.059108	0.932291	0.436318	-0.224459	0.496768	42.242316	0.712415	0.436466	0.548638	0.510469								
20150605_114723	1	0	hc001-Avg	9	10.800000	9	0	9F1	1	0		0.436318	-0.224459	0.367762	0.333961	0.245819	-0.421550	0.490668	-27.223088	0.492378	0.270771	0.252665	0.560023								
20150605_114723	1	0	hc001-Avg	10	36.000000	0	1	1F2	1	0		-0.012231	-0.001354	0.066314	0.130260	0.003316	0.025485	0.012306	-173.683235	0.085934	0.040014	0.954079	0.089022								
20150605_114723	1	0	hc001-Avg	11	37.200000	1	1	1F1+1F2	1	0		0.003316	0.025485	-0.012231	-0.001354	-0.016889	0.024463	0.025700	82.586761	0.021016	0.055904	0.900960	0.299249								
20150605_114723	1	0	hc001-Avg	12	34.800000	1	-1	1F1-1F2	1	0		0.066314	0.130260	-0.015883	-0.041637	-0.012231	-0.001354	0.146169	63.019762	0.028434	0.030058	0.004083	1.580968								
20150605_114723	1	0	hc002-Avg	1	1.200000	1	0	1F1	1	0		-0.526370	0.707573	1.476548	-0.766953	1.476548	-0.766953	0.881887	126.645887	1.663854	1.271197	0.791614	0.412743								
20150605_114723	1	0	hc002-Avg	2	2.400000	2	0	2F1	1	0		1.476548	-0.766953	-0.526370	0.707573	-0.880604	0.621162	1.663854	-27.448409	0.979763	0.816538	0.187820	0.991506								
20150605_114723	1	0	hc002-Avg	3	3.600000	3	0	3F1	1	0		-0.880604	0.621162	1.476548	-0.766953	-0.378779	1.062479	1.077639	144.801549	1.395916	0.445183	0.111008	0.623174								
20150605_114723	1	0	hc002-Avg	4	4.800000	4	0	4F1	1	0		-0.378779	1.062479	-0.880604	0.621162	0.288789	-0.244145	1.127978	109.621396	0.727900	0.247354	0.005958	1.107790								
20150605_114723	1	0	hc002-Avg	5	6.000000	5	0	5F1	1	0		0.288789	-0.244145	-0.378779	1.062479	-0.009327	0.158941	0.378161	-40.211502	0.643596	0.332079	0.548312	0.363618								
20150605_114723	1	0	hc002-Avg	6	7.200000	6	0	6F1	1	0		-0.009327	0.158941	0.288789	-0.244145	0.108629	0.610081	0.159215	93.358396	0.498919	0.317254	0.883392	0.189553								
20150605_114723	1	0	hc002-Avg	7	8.400000	7	0	7F1	1	0		0.108629	0.610081	-0.009327	0.158941	-0.083437	-0.141758	0.619676	79.903943	0.161853	0.449974	0.427004	0.659532								
20150605_114723	1	0	hc002-Avg	8	9.600000	8	0	8F1	1	0		-0.083437	-0.141758	0.108629	0.610081	0.164658	-0.039407	0.164490	-120.480344	0.394492	0.426955	0.929105	0.217153								
20150605_114723	1	0	hc002-Avg	9	10.800000	9	0	9F1	1	0		0.164658	-0.039407	-0.083437	-0.141758	0.617397	-0.452699	0.169308	-13.459264	0.465036	0.321268	0.872400	0.165240								
20150605_114723	1	0	hc002-Avg	10	36.000000	0	1	1F2	1	0		0.075176	0.048333	0.026539	-0.050006	-0.009225	0.071411	0.089373	32.738257	0.064308	0.056280	0.334204	0.612102								
20150605_114723	1	0	hc002-Avg	11	37.200000	1	1	1F1+1F2	1	0		-0.009225	0.071411	0.075176	0.048333	0.012712	0.072217	0.072004	97.360658	0.081350	0.054704	0.456520	0.487229								
20150605_114723	1	0	hc002-Avg	12	34.800000	1	-1	1F1-1F2	1	0		0.026539	-0.050006	0.103998	0.081423	0.075176	0.048333	0.056612	-62.044007	0.110727	0.041813	0.438119	0.299592								
20150605_114723	1	0	hc003-Avg	1	1.200000	1	0	1F1	1	0		-0.451234	1.082257	1.300150	-0.957163	1.300150	-0.957163	1.172558	112.633100	1.614481	1.248602	0.658167	0.539412								
20150605_114723	1	0	hc003-Avg	2	2.400000	2	0	2F1	1	0		1.300150	-0.957163	-0.451234	1.082257	-0.915006	0.798850	1.614481	-36.360294	1.193609	0.821917	0.207134	0.857891								
20150605_114723	1	0	hc003-Avg	3	3.600000	3	0	3F1	1	0		-0.915006	0.798850	1.300150	-0.957163	-0.369799	0.884028	1.214660	138.877270	1.286369	0.440695	0.069217	0.724120								
20150605_114723	1	0	hc003-Avg	4	4.800000	4	0	4F1	1	0		-0.369799	0.884028	-0.915006	0.798850	0.411389	-0.193753	0.958257	112.700091	0.834696	0.235851	0.011354	0.839003								
20150605_114723	1	0	hc003-Avg	5	6.000000	5	0	5F1	1	0		0.411389	-0.193753	-0.369799	0.884028	0.034157	0.128152	0.454732	-25.219127	0.545442	0.314148	0.394354	0.454773								
20150605_114723	1	0	hc003-Avg	6	7.200000	6	0	6F1	1	0		0.034157	0.128152	0.411389	-0.193753	0.092802	0.591151	0.132626	75.075806	0.526561	0.315796	0.916465	0.148691								
20150605_114723	1	0	hc003-Avg	7	8.400000	7	0	7F1	1	0		0.092802	0.591151	0.034157	0.128152	-0.140494	-0.166383	0.598391	81.078177	0.175196	0.501681	0.519586	0.612290								
20150605_114723	1	0	hc003-Avg	8	9.600000	8	0	8F1	1	0		-0.140494	-0.166383	0.092802	0.591151	0.037177	0.011482	0.217766	-130.177798	0.318650	0.452593	0.892160	0.281859								
20150605_114723	1	0	hc003-Avg	9	10.800000	9	0	9F1	1	0		0.037177	0.011482	-0.140494	-0.166383	0.559905	-0.394239	0.038910	17.162507	0.451271	0.320732	0.992675	0.038773								
20150605_114723	1	0	hc003-Avg	10	36.000000	0	1	1F2	1	0		0.067104	0.040229	0.021666	-0.021177	-0.015748	0.068303	0.078239	30.942484	0.050196	0.043216	0.253214	0.619918								
20150605_114723	1	0	hc003-Avg	11	37.200000	1	1	1F1+1F2	1	0		-0.015748	0.068303	0.067104	0.040229	0.017439	0.066211	0.070095	102.982939	0.073354	0.048058	0.389378	0.541426								
20150605_114723	1	0	hc003-Avg	12	34.800000	1	-1	1F1-1F2	1	0		0.021666	-0.021177	0.081350	0.079316	0.067104	0.040229	0.030297	-44.346513	0.095928	0.031651	0.648074	0.179598								
20150605_114723	1	0	hc004-Avg	1	1.200000	1	0	1F1	1	0		-0.427334	1.059099	1.198149	-1.102786	1.198149	-1.102786	1.142062	111.973509	1.628403	1.194760	0.648817	0.511896								
20150605_114723	1	0	hc004-Avg	2	2.400000	2	0	2F1	1	0		1.198149	-1.102786	-0.427334	1.059099	-0.989107	0.851840	1.628403	-42.626715	1.223711	0.862551	0.229037	0.842504								
20150605_114723	1	0	hc004-Avg	3	3.600000	3	0	3F1	1	0		-0.989107	0.851840	1.198149	-1.102786	-0.359980	0.761706	1.305360	139.264274	1.235444	0.443912	0.053335	0.787546								
20150605_114723	1	0	hc004-Avg	4	4.800000	4	0	4F1	1	0		-0.359980	0.761706	-0.989107	0.851840	0.471881	-0.175709	0.842485	115.295240	0.904446	0.225909	0.017782	0.696638								
20150605_114723	1	0	hc004-Avg	5	6.000000	5	0	5F1	1	0		0.471881	-0.175709	-0.359980	0.761706	0.057421	0.074106	0.503533	-20.423284	0.468117	0.292502	0.283512	0.520922								
20150605_114723	1	0	hc004-Avg	6	7.200000	6	0	6F1	1	0		0.057421	0.074106	0.471881	-0.175709	0.053802	0.558892	0.093749	52.229512	0.532504	0.305024	0.954130	0.100496								
20150605_114723	1	0	hc004-Avg	7	8.400000	7	0	7F1	1	0		0.053802	0.558892	0.057421	0.074106	-0.161846	-0.187561	0.561476	84.501392	0.170742	0.532061	0.593739	0.562876								
20150605_114723	1	0	hc004-Avg	8	9.600000	8	0	8F1	1	0		-0.161846	-0.187561	0.053802	0.558892	-0.025684	0.015925	0.247736	-130.790822	0.295848	0.455973	0.865078	0.310446								
20150605_114723	1	0	hc004-Avg	9	10.800000	9	0	9F1	1	0		-0.025684	0.015925	-0.161846	-0.187561	0.520785	-0.352762	0.030221	148.199084	0.438375	0.310221	0.995269	0.030540								
20150605_114723	1	0	hc004-Avg	10	36.000000	0	1	1F2	1	0		0.060751	0.031131	0.026308	-0.022849	-0.027446	0.055144	0.068262	27.132212	0.048221	0.038252	0.261741	0.596981								
20150605_114723	1	0	hc004-Avg	11	37.200000	1	1	1F1+1F2	1	0		-0.027446	0.055144	0.060751	0.031131	0.011899	0.034543	0.061597	116.459749	0.052399	0.046755	0.455939	0.598416								
