"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts"
60,"Direction",7.88265321588928,4,360,4.23478127473745e-06,-0.10478,-0.15427,"<.0001"
61,"Direction",3.94792966552548,4,360,0.00377252953677714,-0.054807,-0.12811,"<.005"
62,"Direction",2.05993489544367,4,360,0.0855657996057053,1.1987e-17,-0.097882,"ns"
63,"Direction",3.87153546512345,4,360,0.00429585808556405,-0.349,-0.28153,"<.005"
64,"Direction",6.34379742643342,4,360,6.08627387226545e-05,-0.25813,-0.2804,"<.0001"
65,"Direction",0.974391201927769,4,360,0.421464450848971,-0.16624,-0.26054,"ns"
66,"Direction",2.78047276952407,4,360,0.0267460500960665,-0.10296,-0.21873,"<.05"
67,"Direction",2.77335260838898,4,360,0.0270612544962938,-0.04676,-0.18643,"<.05"
68,"Direction",7.38973553617547,4,360,9.93925601705794e-06,-0.22108,-0.37388,"<.0001"
69,"Direction",3.3457383570448,4,360,0.0104446596081761,-0.1585,-0.34149,"<.05"
70,"Direction",3.75975911036666,4,360,0.00519338099965396,-0.093018,-0.29235,"<.01"
71,"Direction",3.14879912553233,4,360,0.0145233628217804,-0.039316,-0.23611,"<.05"
72,"Direction",11.4530189923166,4,360,9.22034158563848e-09,2.5091e-17,-0.20489,"<.0001"
73,"Direction",5.13064242323908,4,360,0.000496223524420783,-0.10679,-0.41491,"<.0005"
74,"Direction",5.14894174788969,4,360,0.000480803639127285,-0.049033,-0.36828,"<.0005"
75,"Direction",2.55756614563411,4,360,0.0385260926872549,3.6897e-17,-0.30129,"<.05"
76,"Direction",11.1854064616464,4,360,1.45390165887652e-08,0.039316,-0.23611,"<.0001"
77,"Direction",8.56944136897101,4,360,1.29247773771926e-06,0.04676,-0.18643,"<.0001"
78,"Direction",0.388205816521095,4,360,0.817074119858444,0.054807,-0.12811,"ns"
79,"Direction",3.682610071417,4,360,0.00591854535415967,0.050987,-0.076676,"<.01"
80,"Direction",4.18804583471277,4,360,0.00250512146518028,0.044495,-0.015575,"<.005"
81,"Direction",1.07284958955665,4,360,0.369707723443196,5.188e-17,-0.42363,"ns"
82,"Direction",3.44015137233332,4,360,0.0089118744538064,0.049033,-0.36828,"<.01"
83,"Direction",4.98550658099285,4,360,0.000637307637119369,0.093018,-0.29235,"<.001"
84,"Direction",2.32773439585218,4,360,0.0558753270749466,0.10296,-0.21873,"ns"
85,"Direction",1.86446782206553,4,360,0.116103952731442,0.10478,-0.15427,"ns"
86,"Direction",5.67271022810119,4,360,0.000194522502294375,0.099452,-0.09574,"<.0005"
87,"Direction",4.23315469273216,4,360,0.00231927483211863,0.091723,-0.035635,"<.005"
88,"Direction",2.56841365068289,4,360,0.0378514366655776,0.10679,-0.41491,"<.05"
89,"Direction",1.25782817693332,4,360,0.286240007736257,0.1585,-0.34149,"ns"
90,"Direction",1.90105465747377,4,360,0.109704062257001,0.16624,-0.26054,"ns"
91,"Direction",1.93006552094742,4,360,0.104865872862061,0.15297,-0.18922,"ns"
92,"Direction",4.93033077253997,4,360,0.000700860588440628,0.15394,-0.11866,"<.001"
93,"Direction",3.17637642531411,4,360,0.0138698230649448,0.15112,-0.059346,"<.05"
94,"Direction",13.4887589046486,4,360,2.96045421153426e-10,0.22108,-0.37388,"<.0001"
95,"Direction",1.70333401527123,4,360,0.148647660173778,0.25813,-0.2804,"ns"
96,"Direction",2.69665391938386,4,360,0.030694177157984,0.22492,-0.21452,"<.05"
97,"Direction",0.396215713119368,4,360,0.811347498011401,0.20096,-0.14301,"ns"
98,"Direction",1.89322895827589,4,360,0.111044550559889,0.19145,-0.085584,"ns"
99,"Direction",0.652914294396103,4,360,0.625151158801819,0.349,-0.28153,"ns"
100,"Direction",4.63571404911835,4,360,0.00116340515010317,0.33631,-0.19112,"<.005"
101,"Direction",2.65484868139785,4,360,0.0328694935194589,0.27341,-0.16219,"<.05"
102,"Direction",5.78293167252329,4,360,0.000160749967833231,0.24052,-0.075603,"<.0005"
103,"Direction",3.19525193485559,4,360,0.0134392227066528,0.19461,-0.022574,"<.05"
104,"Direction",1.48612544400052,4,360,0.205795057317288,0.14086,0.0073253,"ns"
105,"Direction",12.0388182616055,4,360,3.41153726403697e-09,0.089234,0.023191,"<.0001"
106,"Direction",7.65653595475602,4,360,6.26254550414098e-06,0.028292,0.036037,"<.0001"
107,"Direction",1.70323576557125,4,360,0.148669850864756,0.41976,-0.1671,"ns"
108,"Direction",3.18506926269227,4,360,0.0136698607975207,0.31837,-0.081339,"<.05"
109,"Direction",1.95389472652833,4,360,0.101042422505448,0.25598,0.0011134,"ns"
110,"Direction",3.73378083626735,4,360,0.00542718650920551,0.1832,0.042556,"<.01"
111,"Direction",4.99858943761161,4,360,0.000623100274246928,0.12367,0.07006,"<.001"
112,"Direction",7.26078619400429,4,360,1.2426360785721e-05,0.058411,0.078036,"<.0001"
113,"Direction",0.398006509889391,4,360,0.810063890134296,0.46317,0.03064,"ns"
114,"Direction",2.2690081855599,4,360,0.061391997158083,0.39898,0.074566,"ns"
115,"Direction",7.99712644095054,4,360,3.4741326845291e-06,0.33383,0.039461,"<.0001"
116,"Direction",1.51372029509363,4,360,0.197573661862558,0.22865,0.099464,"ns"
117,"Direction",1.03596838701258,4,360,0.388485500472138,0.15612,0.11703,"ns"
118,"Direction",4.06171155840268,4,360,0.0031078803505275,0.097709,0.1308,"<.005"
119,"Direction",9.33830163538844,4,360,3.43558100833194e-07,0.45895,0.17222,"<.0001"
120,"Direction",11.8613973097448,4,360,4.60848151092956e-09,0.41311,0.15319,"<.0001"
121,"Direction",2.75302382356104,4,360,0.0279812202429874,0.34659,0.19108,"<.05"
122,"Direction",0.912631682754398,4,360,0.456587007238867,0.27006,0.17418,"ns"
123,"Direction",3.31618585582914,4,360,0.0109756949779214,0.1756,0.16852,"<.05"
124,"Direction",3.36528029077917,4,360,0.0101074687789577,0.12335,0.16655,"<.05"
125,"Direction",2.41410706661228,4,360,0.0486179604805224,0.3348,0.24755,"<.05"
126,"Direction",16.0671086085924,4,360,4.07748542523368e-12,0.22208,0.39445,"<.0001"
127,"Direction",0.624520375393646,4,360,0.645288472979408,-0.22208,0.39445,"ns"
128,"Direction",18.6828609163341,4,360,5.74154633597634e-14,-0.3348,0.24755,"<.0001"
1,"Speed",0.402948791579146,2,179,0.66895102840205,0.27061,0.25813,"ns"
2,"Speed",0.274385703493732,2,179,0.760357957006417,0.18883,0.2394,"ns"
3,"Speed",0.127738591215596,2,179,0.880163563991437,0.11004,0.2174,"ns"
4,"Speed",0.221978908504106,2,179,0.801152401851565,0.073707,0.18359,"ns"
5,"Speed",0.234872093155186,2,179,0.790915259762901,0.035595,0.13683,"ns"
6,"Speed",0.245556721760868,2,179,0.782531989906196,-2.187e-17,0.089291,"ns"
7,"Speed",0.613865614371202,2,179,0.54238999398323,-0.028292,0.036037,"ns"
8,"Speed",0.176197129771917,2,179,0.838597924742269,0.15945,0.30209,"ns"
9,"Speed",0.768145540577807,2,179,0.465395393646726,0.083862,0.27643,"ns"
10,"Speed",3.0672832677891,2,179,0.0490020000601159,0.050145,0.23852,"<.05"
11,"Speed",0.129375355248204,2,179,0.878726185210027,-4.8953e-17,0.19987,"ns"
12,"Speed",1.38605168718596,2,179,0.252731251421988,-0.035595,0.13683,"ns"
13,"Speed",0.601277929590203,2,179,0.549213963163895,-0.058411,0.078036,"ns"
14,"Speed",0.321889103462717,2,179,0.725197210745055,0.044058,0.32872,"ns"
15,"Speed",0.347673849084973,2,179,0.706805114980002,-6.9342e-17,0.28311,"ns"
16,"Speed",0.47618156663136,2,179,0.621935251841791,-6.0391e-17,0.24656,"ns"
17,"Speed",0.799119983558514,2,179,0.451322317896305,-8.7824e-17,0.35857,"ns"
18,"Speed",0.549618377784899,2,179,0.578140907536346,-0.050145,0.23852,"ns"
19,"Speed",1.51183877962325,2,179,0.223306112237518,-0.073707,0.18359,"ns"
20,"Speed",0.0819777317988426,2,179,0.921327042399073,-0.097709,0.1308,"ns"
21,"Speed",0.0501716088724132,2,179,0.951079568578956,-0.044058,0.32872,"ns"
22,"Speed",0.656192423625357,2,179,0.52006649799342,-0.083862,0.27643,"ns"
23,"Speed",0.720086613108986,2,179,0.488114499048483,-0.11004,0.2174,"ns"
24,"Speed",0.760710689156482,2,179,0.468838913121219,-0.12335,0.16655,"ns"
25,"Speed",0.265798331089693,2,179,0.766895735433646,-0.15945,0.30209,"ns"
26,"Speed",0.530375467298125,2,179,0.589305737938824,-0.18883,0.2394,"ns"
27,"Speed",0.894541322147321,2,179,0.410614494714528,-0.1756,0.16852,"ns"
28,"Speed",0.347630731702265,2,179,0.706835473297788,-0.15612,0.11703,"ns"
29,"Speed",0.314689083850718,2,179,0.730418850632794,-0.12367,0.07006,"ns"
30,"Speed",0.134541301224675,2,179,0.874205087005507,-0.089234,0.023191,"ns"
31,"Speed",0.599791343777536,2,179,0.55002557415015,-0.044495,-0.015575,"ns"
32,"Speed",0.626037607437074,2,179,0.535872912313609,-0.27061,0.25813,"ns"
33,"Speed",1.41907510127111,2,179,0.244646127944299,-0.27006,0.17418,"ns"
34,"Speed",0.902532799718924,2,179,0.407378513078378,-0.22865,0.099464,"ns"
35,"Speed",0.295797359797761,2,179,0.744301094409725,-0.1832,0.042556,"ns"
36,"Speed",0.578503517779472,2,179,0.561781726659625,-0.14086,0.0073253,"ns"
37,"Speed",0.148325983533425,2,179,0.862255877435452,-0.091723,-0.035635,"ns"
38,"Speed",0.447191035571055,2,179,0.640134135789585,-0.34659,0.19108,"ns"
39,"Speed",0.136703419536142,2,179,0.872319847733786,-0.33383,0.039461,"ns"
40,"Speed",0.0894387878293321,2,179,0.914485077658972,-0.25598,0.0011134,"ns"
41,"Speed",0.488820828126335,2,179,0.61416554122145,-0.19461,-0.022574,"ns"
42,"Speed",0.642231760605007,2,179,0.527324869403991,-0.15112,-0.059346,"ns"
43,"Speed",0.131805303140529,2,179,0.876596622044843,-0.41311,0.15319,"ns"
44,"Speed",1.43654440387943,2,179,0.240475401294124,-0.39898,0.074566,"ns"
45,"Speed",0.540998522389785,2,179,0.583115498726638,-0.31837,-0.081339,"ns"
46,"Speed",0.556314884582554,2,179,0.574305931738276,-0.24052,-0.075603,"ns"
47,"Speed",0.104263901767918,2,179,0.901042171487598,-0.19145,-0.085584,"ns"
48,"Speed",0.318423899771103,2,179,0.7277055375225,-0.45895,0.17222,"ns"
49,"Speed",1.29799221449573,2,179,0.275637126422294,-0.46317,0.03064,"ns"
50,"Speed",0.23114474718556,2,179,0.79386109192017,-0.27341,-0.16219,"ns"
51,"Speed",1.23825185079858,2,179,0.29236147774282,-0.20096,-0.14301,"ns"
52,"Speed",0.599846769032715,2,179,0.549995292624953,-0.15394,-0.11866,"ns"
53,"Speed",0.77001531207415,2,179,0.464533423672251,-0.099452,-0.09574,"ns"
54,"Speed",1.37734239879628,2,179,0.254908219213699,-0.050987,-0.076676,"ns"
55,"Speed",1.24703071124715,2,179,0.289840952392981,5.8045e-18,-0.047397,"ns"
56,"Speed",0.154622412533572,2,179,0.856852916258584,-0.41976,-0.1671,"ns"
57,"Speed",0.187372246194667,2,179,0.82929744915574,-0.33631,-0.19112,"ns"
58,"Speed",1.10733959398439,2,179,0.332689620741309,-0.22492,-0.21452,"ns"
59,"Speed",0.395415469573214,2,179,0.673986935924271,-0.15297,-0.18922,"ns"
60,"Speed",0.535445580287648,2,179,0.586343048915931,-0.10478,-0.15427,"ns"
61,"Speed",0.600716443100912,2,179,0.549520367873331,-0.054807,-0.12811,"ns"
62,"Speed",0.036474495786843,2,179,0.964189848517124,1.1987e-17,-0.097882,"ns"
63,"Speed",0.00393582236030177,2,179,0.996071999034825,-0.349,-0.28153,"ns"
64,"Speed",0.185371227430504,2,179,0.830955095025899,-0.25813,-0.2804,"ns"
65,"Speed",0.662325669928523,2,179,0.516909745173906,-0.16624,-0.26054,"ns"
66,"Speed",0.588963457308203,2,179,0.555973831522451,-0.10296,-0.21873,"ns"
67,"Speed",0.465182514238399,2,179,0.628777527279068,-0.04676,-0.18643,"ns"
68,"Speed",0.136065090720037,2,179,0.872876004618403,-0.22108,-0.37388,"ns"
69,"Speed",1.38608304002055,2,179,0.25272344854468,-0.1585,-0.34149,"ns"
70,"Speed",1.32269309148107,2,179,0.269007909921343,-0.093018,-0.29235,"ns"
71,"Speed",1.69689065429935,2,179,0.186186785205038,-0.039316,-0.23611,"ns"
72,"Speed",0.00470836470027949,2,179,0.99530282553428,2.5091e-17,-0.20489,"ns"
73,"Speed",1.04941156970456,2,179,0.352287764004629,-0.10679,-0.41491,"ns"
74,"Speed",0.179610100051603,2,179,0.835746352090267,-0.049033,-0.36828,"ns"
75,"Speed",1.04338074875485,2,179,0.354394067482546,3.6897e-17,-0.30129,"ns"
76,"Speed",0.141681505723713,2,179,0.867994864647876,0.039316,-0.23611,"ns"
77,"Speed",0.0555406886805095,2,179,0.945989828156369,0.04676,-0.18643,"ns"
78,"Speed",0.841724565379357,2,179,0.432665180045716,0.054807,-0.12811,"ns"
79,"Speed",0.0130893324160416,2,179,0.986996904963956,0.050987,-0.076676,"ns"
80,"Speed",0.108661752352659,2,179,0.897092910891941,0.044495,-0.015575,"ns"
81,"Speed",1.32617256001967,2,179,0.26808713394748,5.188e-17,-0.42363,"ns"
82,"Speed",0.0788332437897955,2,179,0.924226095401967,0.049033,-0.36828,"ns"
83,"Speed",0.599090820325189,2,179,0.550408449682994,0.093018,-0.29235,"ns"
84,"Speed",0.57585080918741,2,179,0.563264374069761,0.10296,-0.21873,"ns"
85,"Speed",0.438691941359728,2,179,0.645570860459604,0.10478,-0.15427,"ns"
86,"Speed",0.868695096499975,2,179,0.421259450877587,0.099452,-0.09574,"ns"
87,"Speed",0.433144820524592,2,179,0.649144417035565,0.091723,-0.035635,"ns"
88,"Speed",1.90845218957924,2,179,0.151315311380389,0.10679,-0.41491,"ns"
89,"Speed",0.0316897382407143,2,179,0.968812553263903,0.1585,-0.34149,"ns"
90,"Speed",0.608048013508532,2,179,0.545533080532371,0.16624,-0.26054,"ns"
91,"Speed",0.635470412688252,2,179,0.530876936598634,0.15297,-0.18922,"ns"
92,"Speed",0.675603228712758,2,179,0.510142058326673,0.15394,-0.11866,"ns"
93,"Speed",0.170958183374088,2,179,0.842994274057362,0.15112,-0.059346,"ns"
94,"Speed",0.139913921825682,2,179,0.869528061060888,0.22108,-0.37388,"ns"
95,"Speed",0.245108496542769,2,179,0.782881859837735,0.25813,-0.2804,"ns"
96,"Speed",0.629573728301137,2,179,0.533994500304507,0.22492,-0.21452,"ns"
97,"Speed",0.637947167289806,2,179,0.529572976614963,0.20096,-0.14301,"ns"
98,"Speed",0.000901076332431929,2,179,0.999099334046791,0.19145,-0.085584,"ns"
99,"Speed",0.0937100831241938,2,179,0.910591347377782,0.349,-0.28153,"ns"
100,"Speed",0.332210832303682,2,179,0.717777393495565,0.33631,-0.19112,"ns"
101,"Speed",0.318182557877815,2,179,0.727880562006514,0.27341,-0.16219,"ns"
102,"Speed",0.636011488096782,2,179,0.530591794726065,0.24052,-0.075603,"ns"
103,"Speed",0.12929283414038,2,179,0.87879859701562,0.19461,-0.022574,"ns"
104,"Speed",0.55264194712725,2,179,0.576406164620652,0.14086,0.0073253,"ns"
105,"Speed",0.182979157846931,2,179,0.832941084985616,0.089234,0.023191,"ns"
106,"Speed",1.76814717875892,2,179,0.173616185997208,0.028292,0.036037,"ns"
107,"Speed",0.415149471802464,2,179,0.660875640736465,0.41976,-0.1671,"ns"
108,"Speed",2.14101372646675,2,179,0.120536057379096,0.31837,-0.081339,"ns"
109,"Speed",0.792357816986437,2,179,0.454357499716057,0.25598,0.0011134,"ns"
110,"Speed",0.23865777993149,2,179,0.787934632738113,0.1832,0.042556,"ns"
111,"Speed",1.41812964854366,2,179,0.244873926289361,0.12367,0.07006,"ns"
112,"Speed",1.06868180172595,2,179,0.345641972396596,0.058411,0.078036,"ns"
113,"Speed",0.08538148253398,2,179,0.918199325117255,0.46317,0.03064,"ns"
114,"Speed",0.964355188341329,2,179,0.383200554706967,0.39898,0.074566,"ns"
115,"Speed",0.193699156686846,2,179,0.824078197877237,0.33383,0.039461,"ns"
116,"Speed",1.03278501773949,2,179,0.35812558554264,0.22865,0.099464,"ns"
117,"Speed",0.93378442713668,2,179,0.394969473765022,0.15612,0.11703,"ns"
118,"Speed",0.126507175930743,2,179,0.881246539294008,0.097709,0.1308,"ns"
119,"Speed",0.39102132101384,2,179,0.676942039244561,0.45895,0.17222,"ns"
120,"Speed",0.335324120107838,2,179,0.715554497660499,0.41311,0.15319,"ns"
121,"Speed",0.00787753070476798,2,179,0.99215375966478,0.34659,0.19108,"ns"
122,"Speed",0.416697193025424,2,179,0.659858304711793,0.27006,0.17418,"ns"
123,"Speed",0.141414474495891,2,179,0.86822631124023,0.1756,0.16852,"ns"
124,"Speed",0.0330092365575552,2,179,0.967535511026088,0.12335,0.16655,"ns"
125,"Speed",0.370005782887132,2,179,0.691257375821564,0.3348,0.24755,"ns"
126,"Speed",0.0572293168006821,2,179,0.944394755148497,0.22208,0.39445,"ns"
127,"Speed",0.805394966735787,2,179,0.448524148425473,-0.22208,0.39445,"ns"
128,"Speed",0.0116506140322565,2,179,0.988417741025748,-0.3348,0.24755,"ns"
1,"Dir_Spd",0.874783150197577,4,360,0.479112829232723,0.27061,0.25813,"ns"
2,"Dir_Spd",1.99796594961064,4,360,0.0943142826235623,0.18883,0.2394,"ns"
3,"Dir_Spd",1.28209697578243,4,360,0.276562169930302,0.11004,0.2174,"ns"
4,"Dir_Spd",0.673034040284183,4,360,0.611043526158621,0.073707,0.18359,"ns"
5,"Dir_Spd",0.664783116424781,4,360,0.616811763362724,0.035595,0.13683,"ns"
6,"Dir_Spd",0.330079937566994,4,360,0.857707233551648,-2.187e-17,0.089291,"ns"
7,"Dir_Spd",2.36699370226938,4,360,0.0524560971823655,-0.028292,0.036037,"ns"
8,"Dir_Spd",0.476278462477093,4,360,0.753160460085462,0.15945,0.30209,"ns"
9,"Dir_Spd",0.557755612300154,4,360,0.693485210803038,0.083862,0.27643,"ns"
10,"Dir_Spd",1.18765478098654,4,360,0.315847928624848,0.050145,0.23852,"ns"
11,"Dir_Spd",0.239180406449602,4,360,0.916081087706172,-4.8953e-17,0.19987,"ns"
12,"Dir_Spd",3.36043484472501,4,360,0.0101900637187556,-0.035595,0.13683,"<.05"
13,"Dir_Spd",0.640050533903971,4,360,0.634242899389175,-0.058411,0.078036,"ns"
14,"Dir_Spd",1.83489519314835,4,360,0.121530018826338,0.044058,0.32872,"ns"
15,"Dir_Spd",0.616633331131469,4,360,0.650925215979443,-6.9342e-17,0.28311,"ns"
16,"Dir_Spd",1.24596696901743,4,360,0.291073666398064,-6.0391e-17,0.24656,"ns"
17,"Dir_Spd",2.27785459379057,4,360,0.0605288187874654,-8.7824e-17,0.35857,"ns"
18,"Dir_Spd",0.232879921868186,4,360,0.919794544764646,-0.050145,0.23852,"ns"
19,"Dir_Spd",1.18008381261131,4,360,0.319189721369181,-0.073707,0.18359,"ns"
20,"Dir_Spd",0.23749338547451,4,360,0.917080481951031,-0.097709,0.1308,"ns"
21,"Dir_Spd",0.559754549507901,4,360,0.692028804820011,-0.044058,0.32872,"ns"
22,"Dir_Spd",0.227783211921707,4,360,0.92275988927421,-0.083862,0.27643,"ns"
23,"Dir_Spd",0.584528673363785,4,360,0.674038116769042,-0.11004,0.2174,"ns"
24,"Dir_Spd",2.5842749092161,4,360,0.0368854966890044,-0.12335,0.16655,"<.05"
25,"Dir_Spd",3.87563774010919,4,360,0.00426601519859621,-0.15945,0.30209,"<.005"
26,"Dir_Spd",2.65200643958884,4,360,0.0330227010866982,-0.18883,0.2394,"<.05"
27,"Dir_Spd",2.24400788594476,4,360,0.0638955290290973,-0.1756,0.16852,"ns"
28,"Dir_Spd",1.17345671476466,4,360,0.322138846286267,-0.15612,0.11703,"ns"
29,"Dir_Spd",3.27218292788453,4,360,0.0118159143130943,-0.12367,0.07006,"<.05"
30,"Dir_Spd",1.28683683974357,4,360,0.274704968062937,-0.089234,0.023191,"ns"
31,"Dir_Spd",1.26515025649015,4,360,0.283290244027434,-0.044495,-0.015575,"ns"
32,"Dir_Spd",1.52249136807889,4,360,0.195022833248924,-0.27061,0.25813,"ns"
33,"Dir_Spd",0.429706094158286,4,360,0.787174492722888,-0.27006,0.17418,"ns"
34,"Dir_Spd",1.08125966152603,4,360,0.365527430359511,-0.22865,0.099464,"ns"
35,"Dir_Spd",2.82462789192411,4,360,0.0248696714333081,-0.1832,0.042556,"<.05"
36,"Dir_Spd",2.3704487335462,4,360,0.0521650042060864,-0.14086,0.0073253,"ns"
37,"Dir_Spd",0.410472860759382,4,360,0.801097796374619,-0.091723,-0.035635,"ns"
38,"Dir_Spd",1.14051608981202,4,360,0.33713228403246,-0.34659,0.19108,"ns"
39,"Dir_Spd",1.9437111185443,4,360,0.102660090811595,-0.33383,0.039461,"ns"
40,"Dir_Spd",2.4866063352206,4,360,0.0432350160485034,-0.25598,0.0011134,"<.05"
41,"Dir_Spd",0.815417238708199,4,360,0.515936625685372,-0.19461,-0.022574,"ns"
42,"Dir_Spd",3.84772523763677,4,360,0.00447319196940569,-0.15112,-0.059346,"<.005"
43,"Dir_Spd",0.707358525653207,4,360,0.587321075281733,-0.41311,0.15319,"ns"
44,"Dir_Spd",1.94905908684858,4,360,0.1018075536233,-0.39898,0.074566,"ns"
45,"Dir_Spd",0.298590237951531,4,360,0.878807596550143,-0.31837,-0.081339,"ns"
46,"Dir_Spd",2.14747787114156,4,360,0.0745082326997046,-0.24052,-0.075603,"ns"
47,"Dir_Spd",2.16052852857054,4,360,0.0729810096063114,-0.19145,-0.085584,"ns"
48,"Dir_Spd",0.590939315749639,4,360,0.669403082205098,-0.45895,0.17222,"ns"
49,"Dir_Spd",2.33868784569462,4,360,0.054900410255589,-0.46317,0.03064,"ns"
50,"Dir_Spd",4.05258750210639,4,360,0.00315660020896324,-0.27341,-0.16219,"<.005"
51,"Dir_Spd",2.91956491664736,4,360,0.0212594885048003,-0.20096,-0.14301,"<.05"
52,"Dir_Spd",1.59274231023465,4,360,0.175638669545931,-0.15394,-0.11866,"ns"
