"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts"
106,"Direction",0.206871328421919,4,360,0.93454201004696,0.028292,0.036037,"ns"
107,"Direction",0.279621541094132,4,360,0.891110252776393,0.41976,-0.1671,"ns"
108,"Direction",1.22564360490035,4,360,0.299516103639546,0.31837,-0.081339,"ns"
109,"Direction",1.08913840675225,4,360,0.361645319927222,0.25598,0.0011134,"ns"
110,"Direction",0.0777172262071953,4,360,0.989053326047948,0.1832,0.042556,"ns"
111,"Direction",0.785243012458009,4,360,0.535326737208854,0.12367,0.07006,"ns"
112,"Direction",0.224626574238578,4,360,0.924578657591204,0.058411,0.078036,"ns"
113,"Direction",0.860082765559314,4,360,0.488063630846121,0.46317,0.03064,"ns"
114,"Direction",1.14838350275898,4,360,0.333500411247691,0.39898,0.074566,"ns"
115,"Direction",0.101663998371203,4,360,0.98185379409844,0.33383,0.039461,"ns"
116,"Direction",0.20906583350636,4,360,0.933335965271251,0.22865,0.099464,"ns"
117,"Direction",1.16431172456103,4,360,0.326245328951294,0.15612,0.11703,"ns"
118,"Direction",0.0612507528766427,4,360,0.993049883062286,0.097709,0.1308,"ns"
119,"Direction",0.224821586714397,4,360,0.92446669772158,0.45895,0.17222,"ns"
120,"Direction",0.542923901607548,4,360,0.704309931107202,0.41311,0.15319,"ns"
121,"Direction",0.255509486485198,4,360,0.906224159162105,0.34659,0.19108,"ns"
122,"Direction",0.220778451615035,4,360,0.926776981417453,0.27006,0.17418,"ns"
123,"Direction",1.24572667077781,4,360,0.291172301775934,0.1756,0.16852,"ns"
124,"Direction",1.56838702689181,4,360,0.182152255940526,0.12335,0.16655,"ns"
125,"Direction",0.0572536238743676,4,360,0.993894927542364,0.3348,0.24755,"ns"
126,"Direction",0.987508312019692,4,360,0.41426825960937,0.22208,0.39445,"ns"
127,"Direction",1.10573148364693,4,360,0.35357684785462,-0.22208,0.39445,"ns"
128,"Direction",1.0208571465265,4,360,0.396389780747308,-0.3348,0.24755,"ns"
1,"Speed",0.227061700527156,2,179,0.797100780214471,0.27061,0.25813,"ns"
2,"Speed",1.07776908630451,2,179,0.342552136833485,0.18883,0.2394,"ns"
3,"Speed",0.392667484559274,2,179,0.675833448224965,0.11004,0.2174,"ns"
4,"Speed",1.17620292389546,2,179,0.310820038670738,0.073707,0.18359,"ns"
5,"Speed",0.467676342735036,2,179,0.627219526981095,0.035595,0.13683,"ns"
6,"Speed",0.352602336582399,2,179,0.703343713073288,-2.187e-17,0.089291,"ns"
7,"Speed",1.21476344878253,2,179,0.299214839695982,-0.028292,0.036037,"ns"
8,"Speed",1.17938563994312,2,179,0.309845167944834,0.15945,0.30209,"ns"
9,"Speed",0.351737184489866,2,179,0.703950088622817,0.083862,0.27643,"ns"
10,"Speed",0.263473222421937,2,179,0.768675656896297,0.050145,0.23852,"ns"
11,"Speed",0.0398169712539219,2,179,0.960973816053157,-4.8953e-17,0.19987,"ns"
12,"Speed",0.738274493846044,2,179,0.479387434498767,-0.035595,0.13683,"ns"
13,"Speed",0.574696355273291,2,179,0.563910854583157,-0.058411,0.078036,"ns"
14,"Speed",0.161476192060844,2,179,0.851010596131865,0.044058,0.32872,"ns"
15,"Speed",4.44854707794683,2,179,0.0130166901458381,-6.9342e-17,0.28311,"<.05"
16,"Speed",0.694771041227293,2,179,0.500529755551658,-6.0391e-17,0.24656,"ns"
17,"Speed",0.261618455546203,2,179,0.77009851625284,-8.7824e-17,0.35857,"ns"
18,"Speed",1.92889232969187,2,179,0.148317414067604,-0.050145,0.23852,"ns"
19,"Speed",1.34523071742541,2,179,0.263099987156758,-0.073707,0.18359,"ns"
20,"Speed",0.431172950688322,2,179,0.650419545041507,-0.097709,0.1308,"ns"
21,"Speed",1.04174843169754,2,179,0.354966351509874,-0.044058,0.32872,"ns"
22,"Speed",0.718408605158331,2,179,0.488927705989638,-0.083862,0.27643,"ns"
23,"Speed",0.301558012979611,2,179,0.740039939447903,-0.11004,0.2174,"ns"
24,"Speed",0.188374055873288,2,179,0.828468805525585,-0.12335,0.16655,"ns"
25,"Speed",0.383129651086043,2,179,0.68228219070476,-0.15945,0.30209,"ns"
26,"Speed",0.0814140601643018,2,179,0.921846040834141,-0.18883,0.2394,"ns"
27,"Speed",0.377310690332266,2,179,0.686247044750891,-0.1756,0.16852,"ns"
28,"Speed",0.135498253426488,2,179,0.873370173623421,-0.15612,0.11703,"ns"
29,"Speed",0.385991390323651,2,179,0.6803407978974,-0.12367,0.07006,"ns"
30,"Speed",0.341580965218762,2,179,0.711108122966121,-0.089234,0.023191,"ns"
31,"Speed",0.124962311139899,2,179,0.88260708533101,-0.044495,-0.015575,"ns"
32,"Speed",0.190647957708895,2,179,0.826591060514211,-0.27061,0.25813,"ns"
33,"Speed",0.171723868550397,2,179,0.842350285283855,-0.27006,0.17418,"ns"
34,"Speed",0.278688613459799,2,179,0.757103268833792,-0.22865,0.099464,"ns"
35,"Speed",1.04753907756495,2,179,0.352940385563213,-0.1832,0.042556,"ns"
36,"Speed",0.139168498027814,2,179,0.870175459861625,-0.14086,0.0073253,"ns"
37,"Speed",0.198480277952628,2,179,0.8201561563959,-0.091723,-0.035635,"ns"
38,"Speed",0.540205085120158,2,179,0.583575567860188,-0.34659,0.19108,"ns"
39,"Speed",0.740906427058305,2,179,0.478137691476025,-0.33383,0.039461,"ns"
40,"Speed",2.13592345248014,2,179,0.121136792946474,-0.25598,0.0011134,"ns"
41,"Speed",1.01844929744968,2,179,0.363237548976919,-0.19461,-0.022574,"ns"
42,"Speed",0.126332979316945,2,179,0.881399846261098,-0.15112,-0.059346,"ns"
43,"Speed",0.134853356738477,2,179,0.873932738867416,-0.41311,0.15319,"ns"
44,"Speed",1.41278997654349,2,179,0.246164504605569,-0.39898,0.074566,"ns"
45,"Speed",0.267076636207869,2,179,0.765918941016333,-0.31837,-0.081339,"ns"
46,"Speed",0.0559081701597835,2,179,0.945642474510953,-0.24052,-0.075603,"ns"
47,"Speed",1.84066612426913,2,179,0.161702987864324,-0.19145,-0.085584,"ns"
48,"Speed",1.04458448756812,2,179,0.35397263908153,-0.45895,0.17222,"ns"
49,"Speed",1.26702047307994,2,179,0.284183295816774,-0.46317,0.03064,"ns"
50,"Speed",1.05688246324614,2,179,0.349696049468209,-0.27341,-0.16219,"ns"
51,"Speed",0.629738233683877,2,179,0.53390727615425,-0.20096,-0.14301,"ns"
52,"Speed",0.38684558813436,2,179,0.679762396608905,-0.15394,-0.11866,"ns"
53,"Speed",0.819440611246403,2,179,0.442324257639467,-0.099452,-0.09574,"ns"
54,"Speed",0.357363141581821,2,179,0.700016354778691,-0.050987,-0.076676,"ns"
55,"Speed",0.327920724237473,2,179,0.720851987801654,5.8045e-18,-0.047397,"ns"
56,"Speed",0.628462596458149,2,179,0.534584022811876,-0.41976,-0.1671,"ns"
57,"Speed",2.22921779568179,2,179,0.110591918439053,-0.33631,-0.19112,"ns"
58,"Speed",0.527198050886259,2,179,0.591170152719072,-0.22492,-0.21452,"ns"
59,"Speed",0.452189203820367,2,179,0.636958536052334,-0.15297,-0.18922,"ns"
60,"Speed",0.192837700271016,2,179,0.824786880188243,-0.10478,-0.15427,"ns"
61,"Speed",1.41893359410788,2,179,0.244680209184032,-0.054807,-0.12811,"ns"
62,"Speed",0.0643065961877005,2,179,0.937739108304113,1.1987e-17,-0.097882,"ns"
63,"Speed",0.308029589048003,2,179,0.735282327982806,-0.349,-0.28153,"ns"
64,"Speed",0.931429802752139,2,179,0.395890960903639,-0.25813,-0.2804,"ns"
65,"Speed",3.37418167678379,2,179,0.0364383870860096,-0.16624,-0.26054,"<.05"
66,"Speed",0.0275468707258864,2,179,0.97283320753148,-0.10296,-0.21873,"ns"
67,"Speed",0.0932796532087286,2,179,0.910982968310012,-0.04676,-0.18643,"ns"
68,"Speed",2.18465013272241,2,179,0.115508273109094,-0.22108,-0.37388,"ns"
69,"Speed",1.69742194657748,2,179,0.186089731777113,-0.1585,-0.34149,"ns"
70,"Speed",0.141438220657497,2,179,0.868205726969241,-0.093018,-0.29235,"ns"
71,"Speed",2.48737421044134,2,179,0.0859974922610407,-0.039316,-0.23611,"ns"
72,"Speed",1.51885170187288,2,179,0.221771454874547,2.5091e-17,-0.20489,"ns"
73,"Speed",1.8021355671635,2,179,0.167925984158427,-0.10679,-0.41491,"ns"
74,"Speed",0.217700363876357,2,179,0.804579076561745,-0.049033,-0.36828,"ns"
75,"Speed",1.66273339807225,2,179,0.192535079147116,3.6897e-17,-0.30129,"ns"
76,"Speed",1.69948907659768,2,179,0.185712606781166,0.039316,-0.23611,"ns"
77,"Speed",0.447764526317538,2,179,0.63976895532165,0.04676,-0.18643,"ns"
78,"Speed",1.37220825261418,2,179,0.256200420641761,0.054807,-0.12811,"ns"
79,"Speed",2.63880271543128,2,179,0.0742253290019482,0.050987,-0.076676,"ns"
80,"Speed",1.10285849074463,2,179,0.334165518057787,0.044495,-0.015575,"ns"
81,"Speed",1.42457138776825,2,179,0.243326084275348,5.188e-17,-0.42363,"ns"
82,"Speed",1.08230342021625,2,179,0.34102084414021,0.049033,-0.36828,"ns"
83,"Speed",1.47217827846467,2,179,0.232189468710938,0.093018,-0.29235,"ns"
84,"Speed",0.245798763393507,2,179,0.782343125875442,0.10296,-0.21873,"ns"
85,"Speed",0.484583523081791,2,179,0.61675933437319,0.10478,-0.15427,"ns"
86,"Speed",0.568061689092826,2,179,0.567640762420897,0.099452,-0.09574,"ns"
87,"Speed",0.152801980883443,2,179,0.858411499847931,0.091723,-0.035635,"ns"
88,"Speed",0.227060326892111,2,179,0.797101872369995,0.10679,-0.41491,"ns"
89,"Speed",0.936761710602841,2,179,0.393807411945222,0.1585,-0.34149,"ns"
90,"Speed",0.231945332984019,2,179,0.793227431028928,0.16624,-0.26054,"ns"
91,"Speed",1.03679288002852,2,179,0.35670948001828,0.15297,-0.18922,"ns"
92,"Speed",0.0824085339277917,2,179,0.920930582244575,0.15394,-0.11866,"ns"
93,"Speed",1.64724013464759,2,179,0.195486307414286,0.15112,-0.059346,"ns"
94,"Speed",0.303215037986701,2,179,0.738818812483849,0.22108,-0.37388,"ns"
95,"Speed",0.349615264485995,2,179,0.705439558113697,0.25813,-0.2804,"ns"
96,"Speed",1.67351396054957,2,179,0.190508165725765,0.22492,-0.21452,"ns"
97,"Speed",0.185978921664835,2,179,0.830451326598547,0.20096,-0.14301,"ns"
98,"Speed",1.01176279365994,2,179,0.365647056385951,0.19145,-0.085584,"ns"
99,"Speed",3.04500780638678,2,179,0.0500689499586069,0.349,-0.28153,"ns"
100,"Speed",2.39993724162695,2,179,0.0936375270529262,0.33631,-0.19112,"ns"
101,"Speed",0.43159263456769,2,179,0.650147940553367,0.27341,-0.16219,"ns"
102,"Speed",1.94459240262018,2,179,0.14605556634175,0.24052,-0.075603,"ns"
103,"Speed",0.257270063561339,2,179,0.773444776436047,0.19461,-0.022574,"ns"
104,"Speed",0.364486306414187,2,179,0.695067625676159,0.14086,0.0073253,"ns"
105,"Speed",0.0127729843375725,2,179,0.987309143810812,0.089234,0.023191,"ns"
106,"Speed",3.33772678833278,2,179,0.0377414954220095,0.028292,0.036037,"<.05"
107,"Speed",1.67779208957612,2,179,0.189709803398831,0.41976,-0.1671,"ns"
108,"Speed",1.2094799438862,2,179,0.300778690843857,0.31837,-0.081339,"ns"
109,"Speed",0.196565838960723,2,179,0.821724335024535,0.25598,0.0011134,"ns"
110,"Speed",2.1113088877424,2,179,0.124084710980713,0.1832,0.042556,"ns"
111,"Speed",0.102406420322017,2,179,0.902715462223158,0.12367,0.07006,"ns"
112,"Speed",1.99799917062694,2,179,0.138619301735196,0.058411,0.078036,"ns"
113,"Speed",2.93793173688491,2,179,0.0555350278099373,0.46317,0.03064,"ns"
114,"Speed",0.0711070913533724,2,179,0.931388440613884,0.39898,0.074566,"ns"
115,"Speed",0.0818109462249404,2,179,0.921480578773124,0.33383,0.039461,"ns"
116,"Speed",3.63689483561316,2,179,0.0282985790135246,0.22865,0.099464,"<.05"
117,"Speed",0.83565185358514,2,179,0.435276084364888,0.15612,0.11703,"ns"
118,"Speed",2.30921791381046,2,179,0.102291347664543,0.097709,0.1308,"ns"
119,"Speed",0.696562461782573,2,179,0.499640802405824,0.45895,0.17222,"ns"
120,"Speed",1.50320338678627,2,179,0.225210581008392,0.41311,0.15319,"ns"
121,"Speed",2.40475754424646,2,179,0.0931989946229329,0.34659,0.19108,"ns"
122,"Speed",0.0430516046480394,2,179,0.957871873636506,0.27006,0.17418,"ns"
123,"Speed",1.43872473468167,2,179,0.239959927554136,0.1756,0.16852,"ns"
124,"Speed",1.14475351422811,2,179,0.32062138470201,0.12335,0.16655,"ns"
125,"Speed",1.03745320024084,2,179,0.356476711709335,0.3348,0.24755,"ns"
126,"Speed",2.52768221565032,2,179,0.0826908260093948,0.22208,0.39445,"ns"
127,"Speed",0.464182668657012,2,179,0.629403271628587,-0.22208,0.39445,"ns"
128,"Speed",2.0196844913909,2,179,0.135710245342132,-0.3348,0.24755,"ns"
1,"Dir_Spd",5.41709390083917,4,360,0.000302619154008228,0.27061,0.25813,"<.0005"
2,"Dir_Spd",4.4449935551539,4,360,0.00161385662407355,0.18883,0.2394,"<.005"
3,"Dir_Spd",1.98454352172235,4,360,0.0963173533659537,0.11004,0.2174,"ns"
4,"Dir_Spd",7.92750858928218,4,360,3.91864016144281e-06,0.073707,0.18359,"<.0001"
5,"Dir_Spd",13.3020538450903,4,360,4.05010221595564e-10,0.035595,0.13683,"<.0001"
6,"Dir_Spd",7.8312920835424,4,360,4.62827044243181e-06,-2.187e-17,0.089291,"<.0001"
7,"Dir_Spd",13.68242977229,4,360,2.13974109953049e-10,-0.028292,0.036037,"<.0001"
8,"Dir_Spd",16.1433470095645,4,360,3.59671494885954e-12,0.15945,0.30209,"<.0001"
9,"Dir_Spd",4.25060124303633,4,360,0.00225112095363628,0.083862,0.27643,"<.005"
10,"Dir_Spd",0.961376756001476,4,360,0.428695787342384,0.050145,0.23852,"ns"
11,"Dir_Spd",3.35611434927406,4,360,0.0102642700220254,-4.8953e-17,0.19987,"<.05"
12,"Dir_Spd",15.3207691525581,4,360,1.39779677350423e-11,-0.035595,0.13683,"<.0001"
13,"Dir_Spd",7.35361304997781,4,360,1.05808753723206e-05,-0.058411,0.078036,"<.0001"
14,"Dir_Spd",1.48183428625116,4,360,0.207100646870337,0.044058,0.32872,"ns"
15,"Dir_Spd",0.428774031194943,4,360,0.787851404109826,-6.9342e-17,0.28311,"ns"
16,"Dir_Spd",7.18742346462259,4,360,1.41101800399855e-05,-6.0391e-17,0.24656,"<.0001"
17,"Dir_Spd",3.69202281786049,4,360,0.00582497711224169,-8.7824e-17,0.35857,"<.01"
18,"Dir_Spd",4.55557666052673,4,360,0.00133502652090507,-0.050145,0.23852,"<.005"
19,"Dir_Spd",2.62540315582773,4,360,0.0344907114209574,-0.073707,0.18359,"<.05"
20,"Dir_Spd",4.79223791243814,4,360,0.00088893568433302,-0.097709,0.1308,"<.001"
21,"Dir_Spd",1.63788649195057,4,360,0.164121987933374,-0.044058,0.32872,"ns"
22,"Dir_Spd",7.27642841680139,4,360,1.2094210384171e-05,-0.083862,0.27643,"<.0001"
23,"Dir_Spd",0.893070141443379,4,360,0.468135183044421,-0.11004,0.2174,"ns"
24,"Dir_Spd",4.29520887869086,4,360,0.00208576356824518,-0.12335,0.16655,"<.005"
25,"Dir_Spd",2.68007720844503,4,360,0.0315394768462078,-0.15945,0.30209,"<.05"
26,"Dir_Spd",2.88864396246154,4,360,0.0223752189631519,-0.18883,0.2394,"<.05"
27,"Dir_Spd",2.50844705537355,4,360,0.0417293869788736,-0.1756,0.16852,"<.05"
28,"Dir_Spd",2.63502545031783,4,360,0.0339525769206811,-0.15612,0.11703,"<.05"
29,"Dir_Spd",1.21184819987022,4,360,0.305363293950211,-0.12367,0.07006,"ns"
30,"Dir_Spd",2.37187499162765,4,360,0.0520452926062704,-0.089234,0.023191,"ns"
31,"Dir_Spd",1.87253086586592,4,360,0.114664253954826,-0.044495,-0.015575,"ns"
32,"Dir_Spd",3.89849754922651,4,360,0.00410343310296534,-0.27061,0.25813,"<.005"
33,"Dir_Spd",0.855751380790176,4,360,0.490722208461384,-0.27006,0.17418,"ns"
34,"Dir_Spd",1.00420330028504,4,360,0.405243167040866,-0.22865,0.099464,"ns"
35,"Dir_Spd",3.35998800149184,4,360,0.0101977139074595,-0.1832,0.042556,"<.05"
36,"Dir_Spd",2.60164285012882,4,360,0.0358551805817198,-0.14086,0.0073253,"<.05"
37,"Dir_Spd",4.19258836869105,4,360,0.00248575680979399,-0.091723,-0.035635,"<.005"
38,"Dir_Spd",1.11523689595989,4,360,0.349020191727507,-0.34659,0.19108,"ns"
39,"Dir_Spd",0.475055051490587,4,360,0.754057251903104,-0.33383,0.039461,"ns"
40,"Dir_Spd",3.08085033479766,4,360,0.0162651981598802,-0.25598,0.0011134,"<.05"
41,"Dir_Spd",0.424021768287832,4,360,0.791299537171431,-0.19461,-0.022574,"ns"
42,"Dir_Spd",3.73619871170381,4,360,0.00540499379625605,-0.15112,-0.059346,"<.01"
43,"Dir_Spd",3.16971091575398,4,360,0.0140250913717077,-0.41311,0.15319,"<.05"
44,"Dir_Spd",1.76167780744471,4,360,0.135996161104145,-0.39898,0.074566,"ns"
45,"Dir_Spd",0.794840770909801,4,360,0.529111387198308,-0.31837,-0.081339,"ns"
46,"Dir_Spd",1.56709963678214,4,360,0.182502564630295,-0.24052,-0.075603,"ns"
47,"Dir_Spd",0.888712839394365,4,360,0.470734977431113,-0.19145,-0.085584,"ns"
48,"Dir_Spd",5.86684783938279,4,360,0.000139019983563828,-0.45895,0.17222,"<.0005"
49,"Dir_Spd",5.39086496432393,4,360,0.000316648347738065,-0.46317,0.03064,"<.0005"
50,"Dir_Spd",2.76226718153502,4,360,0.0275592066767897,-0.27341,-0.16219,"<.05"
51,"Dir_Spd",2.51949353060125,4,360,0.0409872917224002,-0.20096,-0.14301,"<.05"
52,"Dir_Spd",1.92415224013602,4,360,0.105835496550361,-0.15394,-0.11866,"ns"
53,"Dir_Spd",1.57810239981471,4,360,0.179528186685811,-0.099452,-0.09574,"ns"
54,"Dir_Spd",3.56253857857769,4,360,0.00725054993842286,-0.050987,-0.076676,"<.01"
55,"Dir_Spd",0.301871966665323,4,360,0.876645941108805,5.8045e-18,-0.047397,"ns"
