"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts"
52,"Direction",5.35203123409149,4,360,0.000338618810555532,-0.15394,-0.11866,"<.0005"
53,"Direction",4.71755348759353,4,360,0.00101076867455768,-0.099452,-0.09574,"<.005"
54,"Direction",17.0886571747955,4,360,7.63705930923819e-13,-0.050987,-0.076676,"<.0001"
55,"Direction",2.94950874852017,4,360,0.020230877036519,5.8045e-18,-0.047397,"<.05"
56,"Direction",0.623216885178116,4,360,0.646218832560393,-0.41976,-0.1671,"ns"
57,"Direction",11.5048337984383,4,360,8.44285548949468e-09,-0.33631,-0.19112,"<.0001"
58,"Direction",15.2813234460679,4,360,1.49212744328061e-11,-0.22492,-0.21452,"<.0001"
59,"Direction",4.37624378916084,4,360,0.00181561184520076,-0.15297,-0.18922,"<.005"
60,"Direction",4.31014289305941,4,360,0.00203314263870055,-0.10478,-0.15427,"<.005"
61,"Direction",5.43481938770644,4,360,0.000293490915379782,-0.054807,-0.12811,"<.0005"
62,"Direction",13.9417545769421,4,360,1.38633842661163e-10,1.1987e-17,-0.097882,"<.0001"
63,"Direction",2.4064419368613,4,360,0.0492234460958904,-0.349,-0.28153,"<.05"
64,"Direction",17.0653348193432,4,360,7.93361671255613e-13,-0.25813,-0.2804,"<.0001"
65,"Direction",12.6035517985045,4,360,1.31290790618914e-09,-0.16624,-0.26054,"<.0001"
66,"Direction",3.36889067591803,4,360,0.0100463550086181,-0.10296,-0.21873,"<.05"
67,"Direction",1.02821840709999,4,360,0.39252398156955,-0.04676,-0.18643,"ns"
68,"Direction",1.14239714219529,4,360,0.336261004621496,-0.22108,-0.37388,"ns"
69,"Direction",3.57078488292413,4,360,0.00715030075849551,-0.1585,-0.34149,"<.01"
70,"Direction",2.95331527247076,4,360,0.0201036523458867,-0.093018,-0.29235,"<.05"
71,"Direction",2.6427649954938,4,360,0.0335256533514273,-0.039316,-0.23611,"<.05"
72,"Direction",3.49531904865414,4,360,0.00812110744731559,2.5091e-17,-0.20489,"<.01"
73,"Direction",3.97806805158759,4,360,0.00358388575183741,-0.10679,-0.41491,"<.005"
74,"Direction",11.6732025078459,4,360,6.34248540658446e-09,-0.049033,-0.36828,"<.0001"
75,"Direction",0.872084333166615,4,360,0.480747699469256,3.6897e-17,-0.30129,"ns"
76,"Direction",2.93492439667759,4,360,0.0207256472934426,0.039316,-0.23611,"<.05"
77,"Direction",1.86418985829151,4,360,0.116153884451667,0.04676,-0.18643,"ns"
78,"Direction",3.18516009411029,4,360,0.0136677863954525,0.054807,-0.12811,"<.05"
79,"Direction",3.36041329175046,4,360,0.0101904325872983,0.050987,-0.076676,"<.05"
80,"Direction",3.97553241107718,4,360,0.00359939053004365,0.044495,-0.015575,"<.005"
81,"Direction",0.870007265207931,4,360,0.482008506617177,5.188e-17,-0.42363,"ns"
82,"Direction",12.4403098105055,4,360,1.72962662286309e-09,0.049033,-0.36828,"<.0001"
83,"Direction",0.274890571816334,4,360,0.894124438047002,0.093018,-0.29235,"ns"
84,"Direction",3.34632276755732,4,360,0.0104344171276154,0.10296,-0.21873,"<.05"
85,"Direction",4.0365262609231,4,360,0.00324420724876943,0.10478,-0.15427,"<.005"
86,"Direction",1.82404227130625,4,360,0.123579958988224,0.099452,-0.09574,"ns"
87,"Direction",6.36919400930112,4,360,5.82428113210739e-05,0.091723,-0.035635,"<.0001"
88,"Direction",0.429982353201822,4,360,0.786973821121661,0.10679,-0.41491,"ns"
89,"Direction",4.73782710824234,4,360,0.000976142852192567,0.1585,-0.34149,"<.001"
90,"Direction",10.5899805314811,4,360,4.0155755733035e-08,0.16624,-0.26054,"<.0001"
91,"Direction",14.2711871424465,4,360,7.99692229147164e-11,0.15297,-0.18922,"<.0001"
92,"Direction",14.6083753614043,4,360,4.55973771153991e-11,0.15394,-0.11866,"<.0001"
93,"Direction",3.02354472366723,4,360,0.0178919360927604,0.15112,-0.059346,"<.05"
94,"Direction",3.18787048145613,4,360,0.0136060286454372,0.22108,-0.37388,"<.05"
95,"Direction",1.31183128620021,4,360,0.265087237127476,0.25813,-0.2804,"ns"
96,"Direction",5.30646042826031,4,360,0.000366345972451945,0.22492,-0.21452,"<.0005"
97,"Direction",3.83144833604575,4,360,0.00459856511087288,0.20096,-0.14301,"<.005"
98,"Direction",0.641575436177218,4,360,0.633162347014153,0.19145,-0.085584,"ns"
99,"Direction",1.8917840609956,4,360,0.111293722662049,0.349,-0.28153,"ns"
100,"Direction",2.99456557767316,4,360,0.0187741317795283,0.33631,-0.19112,"<.05"
101,"Direction",6.54088446977839,4,360,4.3256023555658e-05,0.27341,-0.16219,"<.0001"
102,"Direction",4.56343162204532,4,360,0.00131714832090434,0.24052,-0.075603,"<.005"
103,"Direction",1.37997435388778,4,360,0.240329352310514,0.19461,-0.022574,"ns"
104,"Direction",2.45683998997961,4,360,0.0453716790716803,0.14086,0.0073253,"<.05"
105,"Direction",10.7672741199043,4,360,2.96627383451787e-08,0.089234,0.023191,"<.0001"
106,"Direction",10.6275709265068,4,360,3.76571769165645e-08,0.028292,0.036037,"<.0001"
107,"Direction",5.41514599153915,4,360,0.000303639391051056,0.41976,-0.1671,"<.0005"
108,"Direction",0.878493195492587,4,360,0.476871569191944,0.31837,-0.081339,"ns"
109,"Direction",3.96999353822695,4,360,0.00363349058583932,0.25598,0.0011134,"<.005"
110,"Direction",10.7043044885654,4,360,3.30304026537293e-08,0.1832,0.042556,"<.0001"
111,"Direction",0.190975083858731,4,360,0.943050695552634,0.12367,0.07006,"ns"
112,"Direction",8.77657236055789,4,360,9.0411404046696e-07,0.058411,0.078036,"<.0001"
113,"Direction",12.3787544441006,4,360,1.91924161404232e-09,0.46317,0.03064,"<.0001"
114,"Direction",1.70233650312642,4,360,0.148873100033001,0.39898,0.074566,"ns"
115,"Direction",1.51539363288781,4,360,0.197084717959838,0.33383,0.039461,"ns"
116,"Direction",6.63893076750173,4,360,3.64974339319212e-05,0.22865,0.099464,"<.0001"
117,"Direction",0.545454736419721,4,360,0.702460705925364,0.15612,0.11703,"ns"
118,"Direction",1.05078309418967,4,360,0.380855277846063,0.097709,0.1308,"ns"
119,"Direction",1.1799219312365,4,360,0.319261493401913,0.45895,0.17222,"ns"
120,"Direction",4.31284321538984,4,360,0.00202376948873914,0.41311,0.15319,"<.005"
121,"Direction",2.15833952378842,4,360,0.0732350753997978,0.34659,0.19108,"ns"
122,"Direction",1.22989060644505,4,360,0.297735040919848,0.27006,0.17418,"ns"
123,"Direction",1.46417781631624,4,360,0.212550706409841,0.1756,0.16852,"ns"
124,"Direction",1.88630630407826,4,360,0.112243120900451,0.12335,0.16655,"ns"
125,"Direction",1.8184234805336,4,360,0.1246538602386,0.3348,0.24755,"ns"
126,"Direction",0.629771987949257,4,360,0.641545198594553,0.22208,0.39445,"ns"
127,"Direction",4.11357747757057,4,360,0.00284475508672891,-0.22208,0.39445,"<.005"
128,"Direction",4.14742087488712,4,360,0.00268508927540746,-0.3348,0.24755,"<.005"
1,"Speed",1.93146162608368,2,179,0.147944856144585,0.27061,0.25813,"ns"
2,"Speed",1.51774251415038,2,179,0.22201346965461,0.18883,0.2394,"ns"
3,"Speed",2.13659360824859,2,179,0.121057530879033,0.11004,0.2174,"ns"
4,"Speed",0.274981775422874,2,179,0.759906249940996,0.073707,0.18359,"ns"
5,"Speed",2.24370786220385,2,179,0.109039500460044,0.035595,0.13683,"ns"
6,"Speed",1.10352679990192,2,179,0.333944984221137,-2.187e-17,0.089291,"ns"
7,"Speed",0.00484009452262586,2,179,0.99517173009774,-0.028292,0.036037,"ns"
8,"Speed",3.0159701377641,2,179,0.0514951538698322,0.15945,0.30209,"ns"
9,"Speed",2.69328131247489,2,179,0.0704006664880812,0.083862,0.27643,"ns"
10,"Speed",3.122319019014,2,179,0.0464633962407176,0.050145,0.23852,"<.05"
11,"Speed",1.21588132049101,2,179,0.298885018917761,-4.8953e-17,0.19987,"ns"
12,"Speed",0.317930266474645,2,179,0.728063572734133,-0.035595,0.13683,"ns"
13,"Speed",1.303451627987,2,179,0.274157849622757,-0.058411,0.078036,"ns"
14,"Speed",2.27943700638888,2,179,0.105305078673681,0.044058,0.32872,"ns"
15,"Speed",1.38750575160338,2,179,0.252369630101485,-6.9342e-17,0.28311,"ns"
16,"Speed",0.210102594674373,2,179,0.810700678187173,-6.0391e-17,0.24656,"ns"
17,"Speed",1.74988417336241,2,179,0.17675383848821,-8.7824e-17,0.35857,"ns"
18,"Speed",1.86936772072453,2,179,0.157219426438594,-0.050145,0.23852,"ns"
19,"Speed",0.111760760872886,2,179,0.894320524304749,-0.073707,0.18359,"ns"
20,"Speed",0.308222595316866,2,179,0.735140914383033,-0.097709,0.1308,"ns"
21,"Speed",1.49865902078813,2,179,0.226219392855699,-0.044058,0.32872,"ns"
22,"Speed",3.33100335217233,2,179,0.0379869284193309,-0.083862,0.27643,"<.05"
23,"Speed",2.7727837184603,2,179,0.0651737069795103,-0.11004,0.2174,"ns"
24,"Speed",1.24203559542542,2,179,0.291272408759039,-0.12335,0.16655,"ns"
25,"Speed",4.95310240626789,2,179,0.00805952255448644,-0.15945,0.30209,"<.01"
26,"Speed",1.82601397622685,2,179,0.164041472802033,-0.18883,0.2394,"ns"
27,"Speed",1.47438649665826,2,179,0.231685594635147,-0.1756,0.16852,"ns"
28,"Speed",1.51783664928062,2,179,0.221992919849721,-0.15612,0.11703,"ns"
29,"Speed",0.127768845946349,2,179,0.880136973238103,-0.12367,0.07006,"ns"
30,"Speed",1.55215232292729,2,179,0.21462845811956,-0.089234,0.023191,"ns"
31,"Speed",1.9061397750128,2,179,0.151658302199666,-0.044495,-0.015575,"ns"
32,"Speed",2.20628765269032,2,179,0.113094381445751,-0.27061,0.25813,"ns"
33,"Speed",0.836108600459414,2,179,0.435079157537211,-0.27006,0.17418,"ns"
34,"Speed",4.26642494550559,2,179,0.0154854250617345,-0.22865,0.099464,"<.05"
35,"Speed",0.519593425142799,2,179,0.595656581172835,-0.1832,0.042556,"ns"
36,"Speed",0.254542388917682,2,179,0.775551330592117,-0.14086,0.0073253,"ns"
37,"Speed",0.51630656475147,2,179,0.597606340194704,-0.091723,-0.035635,"ns"
38,"Speed",1.3821160804719,2,179,0.253712655154094,-0.34659,0.19108,"ns"
39,"Speed",0.321756290884191,2,179,0.725293187318802,-0.33383,0.039461,"ns"
40,"Speed",0.975359165671326,2,179,0.379051652253045,-0.25598,0.0011134,"ns"
41,"Speed",0.983324665251735,2,179,0.376076733052342,-0.19461,-0.022574,"ns"
42,"Speed",0.551006297243584,2,179,0.577343948003785,-0.15112,-0.059346,"ns"
43,"Speed",0.268520366787213,2,179,0.764817252312595,-0.41311,0.15319,"ns"
44,"Speed",0.644525796403407,2,179,0.526125168038326,-0.39898,0.074566,"ns"
45,"Speed",1.85474296236914,2,179,0.159488072769231,-0.31837,-0.081339,"ns"
46,"Speed",0.166059956116837,2,179,0.847125783144875,-0.24052,-0.075603,"ns"
47,"Speed",0.15291169304156,2,179,0.858317487390631,-0.19145,-0.085584,"ns"
48,"Speed",0.101776436992507,2,179,0.903283688715284,-0.45895,0.17222,"ns"
49,"Speed",1.11005502418179,2,179,0.331798474989538,-0.46317,0.03064,"ns"
50,"Speed",0.0470153834790238,2,179,0.954084498180357,-0.27341,-0.16219,"ns"
51,"Speed",1.04761822157438,2,179,0.352912776694555,-0.20096,-0.14301,"ns"
52,"Speed",3.20827070563456,2,179,0.0427619676572332,-0.15394,-0.11866,"<.05"
53,"Speed",1.18732511931432,2,179,0.307426747646325,-0.099452,-0.09574,"ns"
54,"Speed",1.03277801131886,2,179,0.358128066105468,-0.050987,-0.076676,"ns"
55,"Speed",1.08884625539354,2,179,0.338823450213407,5.8045e-18,-0.047397,"ns"
56,"Speed",0.0253134167546395,2,179,0.975007771044497,-0.41976,-0.1671,"ns"
57,"Speed",0.785774907151513,2,179,0.457332049347384,-0.33631,-0.19112,"ns"
58,"Speed",2.04826476034092,2,179,0.131970297238187,-0.22492,-0.21452,"ns"
59,"Speed",1.43811997904764,2,179,0.240102791787547,-0.15297,-0.18922,"ns"
60,"Speed",0.137798222260856,2,179,0.871366812881598,-0.10478,-0.15427,"ns"
61,"Speed",3.94697817792016,2,179,0.0210169992451632,-0.054807,-0.12811,"<.05"
62,"Speed",1.94633214174967,2,179,0.145807085202095,1.1987e-17,-0.097882,"ns"
63,"Speed",0.267419077164369,2,179,0.765657484482541,-0.349,-0.28153,"ns"
64,"Speed",2.51346039660135,2,179,0.0838425746010398,-0.25813,-0.2804,"ns"
65,"Speed",2.24221795001515,2,179,0.109198103117004,-0.16624,-0.26054,"ns"
66,"Speed",0.145922747188765,2,179,0.864327165118875,-0.10296,-0.21873,"ns"
67,"Speed",0.265249415934226,2,179,0.767315565810019,-0.04676,-0.18643,"ns"
68,"Speed",0.0587223634596744,2,179,0.942986693233943,-0.22108,-0.37388,"ns"
69,"Speed",0.26991857486744,2,179,0.763751828501777,-0.1585,-0.34149,"ns"
70,"Speed",0.839812226287597,2,179,0.43348565922183,-0.093018,-0.29235,"ns"
71,"Speed",1.40352961767776,2,179,0.248419027418155,-0.039316,-0.23611,"ns"
72,"Speed",1.06217054599074,2,179,0.347873230677274,2.5091e-17,-0.20489,"ns"
73,"Speed",0.180883500560917,2,179,0.834684925852256,-0.10679,-0.41491,"ns"
74,"Speed",0.937685147747838,2,179,0.393447688609389,-0.049033,-0.36828,"ns"
75,"Speed",1.20025327929746,2,179,0.303529514024719,3.6897e-17,-0.30129,"ns"
76,"Speed",0.315042602730824,2,179,0.730161584332393,0.039316,-0.23611,"ns"
77,"Speed",0.612146153565195,2,179,0.54331705943655,0.04676,-0.18643,"ns"
78,"Speed",2.36979632762105,2,179,0.0964273467773106,0.054807,-0.12811,"ns"
79,"Speed",0.168005216643389,2,179,0.845482568264288,0.050987,-0.076676,"ns"
80,"Speed",0.0558119914076151,2,179,0.945733372862483,0.044495,-0.015575,"ns"
81,"Speed",1.25122234589951,2,179,0.288645240943501,5.188e-17,-0.42363,"ns"
82,"Speed",0.40795401736551,2,179,0.665626167443449,0.049033,-0.36828,"ns"
83,"Speed",1.43512481396233,2,179,0.240811622398596,0.093018,-0.29235,"ns"
84,"Speed",0.690637087459829,2,179,0.502587247907609,0.10296,-0.21873,"ns"
85,"Speed",0.958581127459916,2,179,0.385395925980165,0.10478,-0.15427,"ns"
86,"Speed",0.540417280898265,2,179,0.583452491657665,0.099452,-0.09574,"ns"
87,"Speed",1.2584017151388,2,179,0.286608820035781,0.091723,-0.035635,"ns"
88,"Speed",2.24847570899653,2,179,0.108533522010253,0.10679,-0.41491,"ns"
89,"Speed",0.856673325985997,2,179,0.426305368326863,0.1585,-0.34149,"ns"
90,"Speed",0.452435426847272,2,179,0.63680250992297,0.16624,-0.26054,"ns"
91,"Speed",1.96583634596609,2,179,0.143050450675063,0.15297,-0.18922,"ns"
92,"Speed",0.563717452776847,2,179,0.57009653111172,0.15394,-0.11866,"ns"
93,"Speed",0.177843814154537,2,179,0.837220876368533,0.15112,-0.059346,"ns"
94,"Speed",1.06117504971715,2,179,0.348215645771731,0.22108,-0.37388,"ns"
95,"Speed",1.84610568670536,2,179,0.160843437941709,0.25813,-0.2804,"ns"
96,"Speed",0.626090727510866,2,179,0.535844645187974,0.22492,-0.21452,"ns"
97,"Speed",0.0601271554457324,2,179,0.941663800848668,0.20096,-0.14301,"ns"
98,"Speed",0.793176629495561,2,179,0.453988882162777,0.19145,-0.085584,"ns"
99,"Speed",1.0960030091874,2,179,0.336436264179843,0.349,-0.28153,"ns"
100,"Speed",1.95095061933822,2,179,0.145149515042779,0.33631,-0.19112,"ns"
101,"Speed",0.260865495292341,2,179,0.770676899304579,0.27341,-0.16219,"ns"
102,"Speed",0.950355773824267,2,179,0.388545292254743,0.24052,-0.075603,"ns"
103,"Speed",1.24248007442781,2,179,0.29114474463836,0.19461,-0.022574,"ns"
104,"Speed",0.173540262126443,2,179,0.840824574568027,0.14086,0.0073253,"ns"
105,"Speed",0.0368382920576195,2,179,0.963839287195154,0.089234,0.023191,"ns"
106,"Speed",1.18748386667822,2,179,0.307378587231834,0.028292,0.036037,"ns"
107,"Speed",0.914464326897914,2,179,0.402595015103043,0.41976,-0.1671,"ns"
108,"Speed",1.61304846633466,2,179,0.202162207625289,0.31837,-0.081339,"ns"
109,"Speed",1.95910821189917,2,179,0.143995369276261,0.25598,0.0011134,"ns"
110,"Speed",0.964619532532609,2,179,0.383100350946268,0.1832,0.042556,"ns"
111,"Speed",0.672581850177367,2,179,0.511674164514982,0.12367,0.07006,"ns"
112,"Speed",1.36395725863599,2,179,0.258290985664928,0.058411,0.078036,"ns"
113,"Speed",0.638947218918468,2,179,0.529047388425497,0.46317,0.03064,"ns"
114,"Speed",0.562919526136425,2,179,0.570548760361911,0.39898,0.074566,"ns"
115,"Speed",2.01441264019771,2,179,0.136411727818733,0.33383,0.039461,"ns"
116,"Speed",0.603141860982376,2,179,0.548198048790079,0.22865,0.099464,"ns"
117,"Speed",0.532665180582916,2,179,0.587965888344119,0.15612,0.11703,"ns"
118,"Speed",1.31076022082743,2,179,0.272190079344519,0.097709,0.1308,"ns"
119,"Speed",0.483066434411756,2,179,0.617690684510482,0.45895,0.17222,"ns"
120,"Speed",0.868869575923599,2,179,0.421186662681373,0.41311,0.15319,"ns"
121,"Speed",0.164657700188101,2,179,0.848312309801189,0.34659,0.19108,"ns"
122,"Speed",0.650035764252814,2,179,0.523254908262706,0.27006,0.17418,"ns"
123,"Speed",0.448798424323892,2,179,0.639111134440576,0.1756,0.16852,"ns"
124,"Speed",0.276885841769997,2,179,0.758465153415275,0.12335,0.16655,"ns"
125,"Speed",0.368954006945906,2,179,0.691981813931506,0.3348,0.24755,"ns"
126,"Speed",1.07244157435954,2,179,0.344360180542419,0.22208,0.39445,"ns"
127,"Speed",1.01811060891312,2,179,0.363359209784935,-0.22208,0.39445,"ns"
128,"Speed",1.57381944399459,2,179,0.210106217443737,-0.3348,0.24755,"ns"
1,"Dir_Spd",1.84030209743843,4,360,0.120520606622282,0.27061,0.25813,"ns"
2,"Dir_Spd",0.889771835968244,4,360,0.47010220794288,0.18883,0.2394,"ns"
3,"Dir_Spd",1.87579398524921,4,360,0.114086363097833,0.11004,0.2174,"ns"
4,"Dir_Spd",1.91732786777364,4,360,0.106964971105824,0.073707,0.18359,"ns"
5,"Dir_Spd",1.29159778054064,4,360,0.272850257908577,0.035595,0.13683,"ns"
6,"Dir_Spd",1.1747005608284,4,360,0.321583613798081,-2.187e-17,0.089291,"ns"
7,"Dir_Spd",0.983509729781641,4,360,0.416452114156634,-0.028292,0.036037,"ns"
8,"Dir_Spd",2.70675956561655,4,360,0.0301896986363288,0.15945,0.30209,"<.05"
9,"Dir_Spd",1.31132922070323,4,360,0.265277542796056,0.083862,0.27643,"ns"
10,"Dir_Spd",2.37569551669288,4,360,0.0517259204036406,0.050145,0.23852,"ns"
11,"Dir_Spd",1.56066668437009,4,360,0.184262163335642,-4.8953e-17,0.19987,"ns"
12,"Dir_Spd",2.9239733521549,4,360,0.0211049080563851,-0.035595,0.13683,"<.05"
13,"Dir_Spd",1.82241070219284,4,360,0.123890905044259,-0.058411,0.078036,"ns"
14,"Dir_Spd",1.00226750028767,4,360,0.406281944528888,0.044058,0.32872,"ns"
15,"Dir_Spd",1.65937154877084,4,360,0.158886608131156,-6.9342e-17,0.28311,"ns"
16,"Dir_Spd",1.97238831340498,4,360,0.0981658449769179,-6.0391e-17,0.24656,"ns"
17,"Dir_Spd",1.01919052858059,4,360,0.397269056679485,-8.7824e-17,0.35857,"ns"
18,"Dir_Spd",0.93408125657029,4,360,0.444157478595666,-0.050145,0.23852,"ns"
19,"Dir_Spd",1.20419418285032,4,360,0.308648445340021,-0.073707,0.18359,"ns"
20,"Dir_Spd",2.90684499529456,4,360,0.0217117309859096,-0.097709,0.1308,"<.05"
21,"Dir_Spd",2.23445695146962,4,360,0.0648774975434988,-0.044058,0.32872,"ns"
22,"Dir_Spd",2.86084005521331,4,360,0.0234271215434471,-0.083862,0.27643,"<.05"
23,"Dir_Spd",0.709405425554509,4,360,0.585921048692547,-0.11004,0.2174,"ns"
24,"Dir_Spd",0.889150048836904,4,360,0.470473665631591,-0.12335,0.16655,"ns"
25,"Dir_Spd",2.33118561394807,4,360,0.0555663707244952,-0.15945,0.30209,"ns"
26,"Dir_Spd",2.45007136307936,4,360,0.0458715644349726,-0.18883,0.2394,"<.05"
27,"Dir_Spd",0.836413365660039,4,360,0.502708739765512,-0.1756,0.16852,"ns"
28,"Dir_Spd",3.41659170511572,4,360,0.00927224469335142,-0.15612,0.11703,"<.01"
29,"Dir_Spd",0.516426363899276,4,360,0.723710657697359,-0.12367,0.07006,"ns"
30,"Dir_Spd",2.47978223767987,4,360,0.0437161069485345,-0.089234,0.023191,"<.05"
31,"Dir_Spd",3.20104344658931,4,360,0.0133097525403792,-0.044495,-0.015575,"<.05"
32,"Dir_Spd",3.03434478970139,4,360,0.0175736389779899,-0.27061,0.25813,"<.05"
33,"Dir_Spd",2.79196238478629,4,360,0.0262449350644785,-0.27006,0.17418,"<.05"
34,"Dir_Spd",2.32935005837013,4,360,0.0557304867283834,-0.22865,0.099464,"ns"
35,"Dir_Spd",2.41712417575793,4,360,0.0483816046487938,-0.1832,0.042556,"<.05"
36,"Dir_Spd",2.44039532405702,4,360,0.0465954024493894,-0.14086,0.0073253,"<.05"
37,"Dir_Spd",0.958482585182642,4,360,0.430316273187147,-0.091723,-0.035635,"ns"
38,"Dir_Spd",0.640996200796392,4,360,0.633572708864905,-0.34659,0.19108,"ns"
39,"Dir_Spd",3.16669183745452,4,360,0.0140959784174484,-0.33383,0.039461,"<.05"
40,"Dir_Spd",1.81042245631396,4,360,0.126198060009061,-0.25598,0.0011134,"ns"
41,"Dir_Spd",1.47088768017232,4,360,0.210464689741849,-0.19461,-0.022574,"ns"
42,"Dir_Spd",2.64057634669863,4,360,0.0336458512492582,-0.15112,-0.059346,"<.05"
43,"Dir_Spd",3.39903008371666,4,360,0.00955016256609027,-0.41311,0.15319,"<.01"
44,"Dir_Spd",3.72437025178951,4,360,0.00551442261178307,-0.39898,0.074566,"<.01"
45,"Dir_Spd",0.22651020746453,4,360,0.92349501908974,-0.31837,-0.081339,"ns"
46,"Dir_Spd",2.06506190089769,4,360,0.0848774652773594,-0.24052,-0.075603,"ns"
47,"Dir_Spd",1.11192052195444,4,360,0.350604582058653,-0.19145,-0.085584,"ns"
48,"Dir_Spd",2.24250768718299,4,360,0.0640488239285694,-0.45895,0.17222,"ns"
49,"Dir_Spd",1.39867891369702,4,360,0.23389677758353,-0.46317,0.03064,"ns"
50,"Dir_Spd",2.28093187265953,4,360,0.0602312904333689,-0.27341,-0.16219,"ns"
51,"Dir_Spd",0.670635078258844,4,360,0.612718125700392,-0.20096,-0.14301,"ns"
52,"Dir_Spd",0.908034453587054,4,360,0.459282808127241,-0.15394,-0.11866,"ns"
